parameter_code,parameter_name,state_name,anio,promedio_anual_estado
42401,Sulfur dioxide,South Dakota,2023,0.028108108500407722
42401,Sulfur dioxide,South Dakota,2024,0.565674212676891
42401,Sulfur dioxide,Tennessee,2015,1.5341935360782102
42401,Sulfur dioxide,Tennessee,2016,0.8700116642801882
42401,Sulfur dioxide,Tennessee,2017,0.2089913339876649
42401,Sulfur dioxide,Tennessee,2018,0.32863721509453075
42401,Sulfur dioxide,Tennessee,2019,0.4146374335569436
42401,Sulfur dioxide,Tennessee,2020,0.3233364862048188
42401,Sulfur dioxide,Tennessee,2021,0.3156590460989218
42401,Sulfur dioxide,Tennessee,2022,0.3641882502931
42401,Sulfur dioxide,Tennessee,2023,0.2844151700227465
42401,Sulfur dioxide,Tennessee,2024,0.14756690030818
42401,Sulfur dioxide,Texas,2015,0.2076378599814286
42401,Sulfur dioxide,Texas,2016,0.2822213894538489
42401,Sulfur dioxide,Texas,2017,0.3325545574427441
42401,Sulfur dioxide,Texas,2018,0.2962500858564287
42401,Sulfur dioxide,Texas,2019,0.2016787717042452
42401,Sulfur dioxide,Texas,2020,0.2162177215615243
42401,Sulfur dioxide,Texas,2021,0.23183707605200599
42401,Sulfur dioxide,Texas,2022,0.29252510660986847
42401,Sulfur dioxide,Texas,2023,0.24504495722549494
42401,Sulfur dioxide,Texas,2024,0.18200153986074213
42401,Sulfur dioxide,Utah,2015,0.34077894032178674
42401,Sulfur dioxide,Utah,2016,0.7587688790156174
42401,Sulfur dioxide,Utah,2017,0.3151788378033612
42401,Sulfur dioxide,Utah,2018,0.6784654101395984
42401,Sulfur dioxide,Utah,2019,0.899976899194376
42401,Sulfur dioxide,Utah,2020,0.40192926258040396
42401,Sulfur dioxide,Utah,2021,1.0891511082575749
42401,Sulfur dioxide,Utah,2022,0.9235250920951001
42401,Sulfur dioxide,Utah,2023,0.620855002073385
42401,Sulfur dioxide,Utah,2024,0.7573590688903988
42401,Sulfur dioxide,Vermont,2015,0.2945997599880175
42401,Sulfur dioxide,Vermont,2016,0.09449215057815676
42401,Sulfur dioxide,Vermont,2017,0.19092754123509914
42401,Sulfur dioxide,Vermont,2018,0.31689809457253393
42401,Sulfur dioxide,Vermont,2019,0.24224989614827327
42401,Sulfur dioxide,Vermont,2020,0.28854624332377876
42401,Sulfur dioxide,Vermont,2021,0.20788842689226095
42401,Sulfur dioxide,Vermont,2022,0.1498355522802949
42401,Sulfur dioxide,Vermont,2023,0.13499724592739726
42401,Sulfur dioxide,Vermont,2024,0.1595965925612626
42401,Sulfur dioxide,Virginia,2015,0.533583650203519
42401,Sulfur dioxide,Virginia,2016,0.38760155994520623
42401,Sulfur dioxide,Virginia,2017,0.32158846576868694
42401,Sulfur dioxide,Virginia,2018,0.3546274572114048
42401,Sulfur dioxide,Virginia,2019,0.3639913828674832
42401,Sulfur dioxide,Virginia,2020,0.31600848809422
42401,Sulfur dioxide,Virginia,2021,0.403383621622983
42401,Sulfur dioxide,Virginia,2022,0.4135334372149936
42401,Sulfur dioxide,Virginia,2023,0.4592057368300013
42401,Sulfur dioxide,Virginia,2024,0.46393490662527426
42401,Sulfur dioxide,Washington,2015,0.6626434530706792
42401,Sulfur dioxide,Washington,2016,0.518579181581193
42401,Sulfur dioxide,Washington,2017,0.29868906501490317
42401,Sulfur dioxide,Washington,2018,0.45433977990073315
42401,Sulfur dioxide,Washington,2019,0.5346989034709461
42401,Sulfur dioxide,Washington,2020,0.5396710769054105
42401,Sulfur dioxide,Washington,2021,0.2526723281034841
42401,Sulfur dioxide,Washington,2022,0.3632786499134705
42401,Sulfur dioxide,Washington,2023,0.4003666689341828
42401,Sulfur dioxide,Washington,2024,0.16856726556127635
42401,Sulfur dioxide,West Virginia,2015,2.3828900616240194
42401,Sulfur dioxide,West Virginia,2016,2.262254939826044
42401,Sulfur dioxide,West Virginia,2017,2.0792977132444026
42401,Sulfur dioxide,West Virginia,2018,2.0951072123581356
42401,Sulfur dioxide,West Virginia,2019,2.1414611934850876
42401,Sulfur dioxide,West Virginia,2020,2.1689073687455336
42401,Sulfur dioxide,West Virginia,2021,2.224197464149624
42401,Sulfur dioxide,West Virginia,2022,1.4816093210676746
42401,Sulfur dioxide,West Virginia,2023,1.1872882979270134
42401,Sulfur dioxide,West Virginia,2024,1.2419948586118252
42401,Sulfur dioxide,Wisconsin,2015,1.3642033696953941
42401,Sulfur dioxide,Wisconsin,2016,0.8704516631424426
42401,Sulfur dioxide,Wisconsin,2017,0.3182310484831387
42401,Sulfur dioxide,Wisconsin,2018,0.26930030579234293
42401,Sulfur dioxide,Wisconsin,2019,0.23105975721155333
42401,Sulfur dioxide,Wisconsin,2020,0.254104421497452
42401,Sulfur dioxide,Wisconsin,2021,0.29332418146593614
42401,Sulfur dioxide,Wisconsin,2022,0.3384668704829071
42401,Sulfur dioxide,Wisconsin,2023,0.7297987396148898
42401,Sulfur dioxide,Wisconsin,2024,0.28719942606545074
42401,Sulfur dioxide,Wyoming,2015,1.6766592627915586
42401,Sulfur dioxide,Wyoming,2016,1.830106593504094
42401,Sulfur dioxide,Wyoming,2017,1.5240304088768972
42401,Sulfur dioxide,Wyoming,2018,0.8485943729246508
42401,Sulfur dioxide,Wyoming,2019,0.3510197599713237
42401,Sulfur dioxide,Wyoming,2020,0.23676635030474477
42401,Sulfur dioxide,Wyoming,2021,0.2519877532406254
42401,Sulfur dioxide,Wyoming,2022,0.07088359019023303
42401,Sulfur dioxide,Wyoming,2023,0.5819365673445714
42401,Sulfur dioxide,Wyoming,2024,0.3701816024748155
42602,Nitrogen dioxide (NO2),Alabama,2015,10.980067589675034
42602,Nitrogen dioxide (NO2),Alabama,2016,11.670623329744222
42602,Nitrogen dioxide (NO2),Alabama,2017,10.119938354616703
42602,Nitrogen dioxide (NO2),Alabama,2018,9.658741391876527
42602,Nitrogen dioxide (NO2),Alabama,2019,10.989007511718857
42602,Nitrogen dioxide (NO2),Alabama,2020,9.45458229553614
42602,Nitrogen dioxide (NO2),Alabama,2021,9.357345311076493
42602,Nitrogen dioxide (NO2),Alabama,2022,8.539028933829888
42602,Nitrogen dioxide (NO2),Alabama,2023,8.791155531019896
42602,Nitrogen dioxide (NO2),Alaska,2015,12.671854059457164
42602,Nitrogen dioxide (NO2),Alaska,2016,13.415753147925615
42602,Nitrogen dioxide (NO2),Alaska,2017,12.569094029797656
42602,Nitrogen dioxide (NO2),Alaska,2018,11.618211182921385
42602,Nitrogen dioxide (NO2),Alaska,2019,9.223999162393717
42602,Nitrogen dioxide (NO2),Arizona,2015,16.17724835475573
42602,Nitrogen dioxide (NO2),Arizona,2016,16.916646125061476
42602,Nitrogen dioxide (NO2),Arizona,2017,17.460951919313235
42602,Nitrogen dioxide (NO2),Arizona,2018,16.104763995858402
42602,Nitrogen dioxide (NO2),Arizona,2019,14.124804177147368
42602,Nitrogen dioxide (NO2),Arizona,2020,14.078426467337154
42602,Nitrogen dioxide (NO2),Arizona,2021,14.405434506773355
42602,Nitrogen dioxide (NO2),Arizona,2022,14.04658754810098
42602,Nitrogen dioxide (NO2),Arizona,2023,13.700287630682542
42602,Nitrogen dioxide (NO2),Arizona,2024,12.407154230743247
42602,Nitrogen dioxide (NO2),Arkansas,2015,8.224422655620607
42602,Nitrogen dioxide (NO2),Arkansas,2016,7.761143577769714
42602,Nitrogen dioxide (NO2),Arkansas,2017,7.473511882005964
42602,Nitrogen dioxide (NO2),Arkansas,2018,7.255070632077395
42602,Nitrogen dioxide (NO2),Arkansas,2019,7.788954041783541
42602,Nitrogen dioxide (NO2),Arkansas,2020,7.0685958702592755
42602,Nitrogen dioxide (NO2),Arkansas,2021,7.1647625886680855
42602,Nitrogen dioxide (NO2),Arkansas,2022,7.368330320818572
42602,Nitrogen dioxide (NO2),Arkansas,2023,3.2034005058040673
42602,Nitrogen dioxide (NO2),Arkansas,2024,3.6257511881901894
42602,Nitrogen dioxide (NO2),California,2015,10.427530360562544
42602,Nitrogen dioxide (NO2),California,2016,10.240216463708329
42602,Nitrogen dioxide (NO2),California,2017,10.374256992890647
42602,Nitrogen dioxide (NO2),California,2018,10.15252380532606
42602,Nitrogen dioxide (NO2),California,2019,10.124653416443083
42602,Nitrogen dioxide (NO2),California,2020,10.354887985277545
42602,Nitrogen dioxide (NO2),California,2021,10.205557409952432
42602,Nitrogen dioxide (NO2),California,2022,10.275456356759774
42602,Nitrogen dioxide (NO2),California,2023,9.293521700873347
42602,Nitrogen dioxide (NO2),California,2024,9.140323142300982
42602,Nitrogen dioxide (NO2),Colorado,2015,11.332500941391022
42602,Nitrogen dioxide (NO2),Colorado,2016,13.146843903238441
42602,Nitrogen dioxide (NO2),Colorado,2017,11.077734342467952
42602,Nitrogen dioxide (NO2),Colorado,2018,11.440978747202587
42602,Nitrogen dioxide (NO2),Colorado,2019,11.589728043710627
42602,Nitrogen dioxide (NO2),Colorado,2020,9.80390896935653
42602,Nitrogen dioxide (NO2),Colorado,2021,9.851467475890312
42602,Nitrogen dioxide (NO2),Colorado,2022,11.260010710862009
42602,Nitrogen dioxide (NO2),Colorado,2023,9.730950945945347
42602,Nitrogen dioxide (NO2),Colorado,2024,8.10128758694423
42602,Nitrogen dioxide (NO2),Connecticut,2015,11.487419675318408
42602,Nitrogen dioxide (NO2),Connecticut,2016,12.756922317279486
42602,Nitrogen dioxide (NO2),Connecticut,2017,11.524093589717884
42602,Nitrogen dioxide (NO2),Connecticut,2018,9.788170360038135
42602,Nitrogen dioxide (NO2),Connecticut,2019,9.29177710917905
42602,Nitrogen dioxide (NO2),Connecticut,2020,9.119474266159918
42602,Nitrogen dioxide (NO2),Connecticut,2021,9.267942667272981
42602,Nitrogen dioxide (NO2),Connecticut,2022,9.641150834949807
42602,Nitrogen dioxide (NO2),Connecticut,2023,9.627219715087502
42602,Nitrogen dioxide (NO2),Connecticut,2024,9.038400029975051
42602,Nitrogen dioxide (NO2),Delaware,2015,12.177754369344
42602,Nitrogen dioxide (NO2),Delaware,2016,11.579329377012252
42602,Nitrogen dioxide (NO2),Delaware,2017,10.652270015109254
42602,Nitrogen dioxide (NO2),Delaware,2018,9.884734461132297
42602,Nitrogen dioxide (NO2),Delaware,2019,10.278052165806624
42602,Nitrogen dioxide (NO2),Delaware,2020,9.40473089776393
42602,Nitrogen dioxide (NO2),Delaware,2021,9.337774356864196
42602,Nitrogen dioxide (NO2),Delaware,2022,9.205818642041544
42602,Nitrogen dioxide (NO2),Delaware,2023,8.944351467176082
42602,Nitrogen dioxide (NO2),Delaware,2024,9.355003514640751
42602,Nitrogen dioxide (NO2),District Of Columbia,2015,13.642266807602411
42602,Nitrogen dioxide (NO2),District Of Columbia,2016,13.273516322019763
42602,Nitrogen dioxide (NO2),District Of Columbia,2017,11.862275871166098
42602,Nitrogen dioxide (NO2),District Of Columbia,2018,11.005328014126915
42602,Nitrogen dioxide (NO2),District Of Columbia,2019,11.450932269563259
42602,Nitrogen dioxide (NO2),District Of Columbia,2020,9.252823389564425
42602,Nitrogen dioxide (NO2),District Of Columbia,2021,10.80122919336551
42602,Nitrogen dioxide (NO2),District Of Columbia,2022,10.861286786437779
42602,Nitrogen dioxide (NO2),District Of Columbia,2023,10.98340552320352
42602,Nitrogen dioxide (NO2),District Of Columbia,2024,9.708146242018314
42602,Nitrogen dioxide (NO2),Florida,2015,6.605872394239791
42602,Nitrogen dioxide (NO2),Florida,2016,6.458012514841883
42602,Nitrogen dioxide (NO2),Florida,2017,6.930611056227971
42602,Nitrogen dioxide (NO2),Florida,2018,6.913523742334235
42602,Nitrogen dioxide (NO2),Florida,2019,7.126252495079383
42602,Nitrogen dioxide (NO2),Florida,2020,6.33773507854033
42602,Nitrogen dioxide (NO2),Florida,2021,7.355663390238734
42602,Nitrogen dioxide (NO2),Florida,2022,7.476057116817917
42602,Nitrogen dioxide (NO2),Florida,2023,7.775235559067314
42602,Nitrogen dioxide (NO2),Florida,2024,7.563631619093002
42602,Nitrogen dioxide (NO2),Georgia,2015,12.025355460539496
42602,Nitrogen dioxide (NO2),Georgia,2016,15.723098226310299
42602,Nitrogen dioxide (NO2),Georgia,2017,13.887848232285048
42602,Nitrogen dioxide (NO2),Georgia,2018,12.923604038228893
42602,Nitrogen dioxide (NO2),Georgia,2019,13.521548224129287
42602,Nitrogen dioxide (NO2),Georgia,2020,12.383412822194986
42602,Nitrogen dioxide (NO2),Georgia,2021,14.574676213217364
42602,Nitrogen dioxide (NO2),Georgia,2022,15.585197870973435
42602,Nitrogen dioxide (NO2),Georgia,2023,15.117168481490188
42602,Nitrogen dioxide (NO2),Georgia,2024,14.913116314842846
42602,Nitrogen dioxide (NO2),Hawaii,2015,3.2521826549576764
42602,Nitrogen dioxide (NO2),Hawaii,2016,3.767434523149363
42602,Nitrogen dioxide (NO2),Hawaii,2017,3.8973087298804234
42602,Nitrogen dioxide (NO2),Hawaii,2018,4.060157326150753
42602,Nitrogen dioxide (NO2),Hawaii,2019,4.115998566586541
42602,Nitrogen dioxide (NO2),Hawaii,2020,3.3180886343348663
42602,Nitrogen dioxide (NO2),Hawaii,2021,3.0050595474350006
42602,Nitrogen dioxide (NO2),Hawaii,2022,5.5290677735491505
42602,Nitrogen dioxide (NO2),Hawaii,2023,3.249796794706516
42602,Nitrogen dioxide (NO2),Hawaii,2024,2.6307459185069257
42602,Nitrogen dioxide (NO2),Idaho,2015,11.297646911236907
42602,Nitrogen dioxide (NO2),Idaho,2016,9.83555919390077
42602,Nitrogen dioxide (NO2),Idaho,2017,17.07456140885489
42602,Nitrogen dioxide (NO2),Idaho,2019,9.025748502177933
42602,Nitrogen dioxide (NO2),Idaho,2020,9.587966078058715
42602,Nitrogen dioxide (NO2),Idaho,2021,9.83827896880851
42602,Nitrogen dioxide (NO2),Idaho,2022,9.945850361392965
42602,Nitrogen dioxide (NO2),Idaho,2023,8.432219234624204
42602,Nitrogen dioxide (NO2),Idaho,2024,7.313407817054228
42602,Nitrogen dioxide (NO2),Illinois,2015,14.570326288646164
42602,Nitrogen dioxide (NO2),Illinois,2016,14.966357230491715
42602,Nitrogen dioxide (NO2),Illinois,2017,14.738443811731958
42602,Nitrogen dioxide (NO2),Illinois,2018,15.660769420369165
42602,Nitrogen dioxide (NO2),Illinois,2019,13.876876675228276
42602,Nitrogen dioxide (NO2),Illinois,2020,12.54315834806047
42602,Nitrogen dioxide (NO2),Illinois,2021,13.323058828953588
42602,Nitrogen dioxide (NO2),Illinois,2022,13.320037574353638
42602,Nitrogen dioxide (NO2),Illinois,2023,13.638247163236834
42602,Nitrogen dioxide (NO2),Illinois,2024,13.258857695843037
42602,Nitrogen dioxide (NO2),Indiana,2015,10.979997051779986
42602,Nitrogen dioxide (NO2),Indiana,2016,9.942536457792574
42602,Nitrogen dioxide (NO2),Indiana,2017,10.092842048185558
42602,Nitrogen dioxide (NO2),Indiana,2018,10.249582723431708
42602,Nitrogen dioxide (NO2),Indiana,2019,9.84551640110363
42602,Nitrogen dioxide (NO2),Indiana,2020,8.291447372331174
42602,Nitrogen dioxide (NO2),Indiana,2021,8.585278175031016
42602,Nitrogen dioxide (NO2),Indiana,2022,7.282385912932019
42602,Nitrogen dioxide (NO2),Indiana,2023,7.21614839860155
42602,Nitrogen dioxide (NO2),Indiana,2024,6.830048741584752
42602,Nitrogen dioxide (NO2),Iowa,2015,6.286429370732197
42602,Nitrogen dioxide (NO2),Iowa,2016,5.976258331962436
42602,Nitrogen dioxide (NO2),Iowa,2017,5.340345634077105
42602,Nitrogen dioxide (NO2),Iowa,2018,5.533452861162424
42602,Nitrogen dioxide (NO2),Iowa,2019,4.867462242849075
42602,Nitrogen dioxide (NO2),Iowa,2020,4.3188276847143525
42602,Nitrogen dioxide (NO2),Iowa,2021,4.400822279675082
42602,Nitrogen dioxide (NO2),Iowa,2022,4.367467258882337
42602,Nitrogen dioxide (NO2),Iowa,2023,4.487924509379895
42602,Nitrogen dioxide (NO2),Iowa,2024,4.1051589672631925
42602,Nitrogen dioxide (NO2),Kansas,2015,5.879274580766272
42602,Nitrogen dioxide (NO2),Kansas,2016,5.308755880165982
42602,Nitrogen dioxide (NO2),Kansas,2017,5.290935136895538
42602,Nitrogen dioxide (NO2),Kansas,2018,5.3992332595084624
42602,Nitrogen dioxide (NO2),Kansas,2019,4.707082656184876
42602,Nitrogen dioxide (NO2),Kansas,2020,4.431039936537532
42602,Nitrogen dioxide (NO2),Kansas,2021,5.0342544866531584
42602,Nitrogen dioxide (NO2),Kansas,2022,4.712071815609083
42602,Nitrogen dioxide (NO2),Kansas,2023,4.722875070153637
42602,Nitrogen dioxide (NO2),Kansas,2024,4.037288774424874
42602,Nitrogen dioxide (NO2),Kentucky,2015,9.847716141016297
42602,Nitrogen dioxide (NO2),Kentucky,2016,9.257087398642764
42602,Nitrogen dioxide (NO2),Kentucky,2017,9.644387969207896
42602,Nitrogen dioxide (NO2),Kentucky,2018,9.297193295708432
42602,Nitrogen dioxide (NO2),Kentucky,2019,9.778064991122688
42602,Nitrogen dioxide (NO2),Kentucky,2020,8.542325526803873
42602,Nitrogen dioxide (NO2),Kentucky,2021,9.628196025147336
42602,Nitrogen dioxide (NO2),Kentucky,2022,9.153554932312765
42602,Nitrogen dioxide (NO2),Kentucky,2023,9.332050973665638
42602,Nitrogen dioxide (NO2),Kentucky,2024,9.32907125346081
42602,Nitrogen dioxide (NO2),Louisiana,2015,6.110611958637702
42602,Nitrogen dioxide (NO2),Louisiana,2016,6.615980839640018
42602,Nitrogen dioxide (NO2),Louisiana,2017,6.110532334452235
42602,Nitrogen dioxide (NO2),Louisiana,2018,6.2437335173987885
42602,Nitrogen dioxide (NO2),Louisiana,2019,5.967872969506612
42602,Nitrogen dioxide (NO2),Louisiana,2020,4.9816366775380825
42602,Nitrogen dioxide (NO2),Louisiana,2021,4.8592477007098775
42602,Nitrogen dioxide (NO2),Louisiana,2022,5.082831476969055
42602,Nitrogen dioxide (NO2),Louisiana,2023,4.657708947908896
42602,Nitrogen dioxide (NO2),Louisiana,2024,4.781072451344586
42602,Nitrogen dioxide (NO2),Maine,2015,4.925370809832882
42602,Nitrogen dioxide (NO2),Maine,2016,3.7454942421867123
42602,Nitrogen dioxide (NO2),Maine,2017,4.457167239653014
42602,Nitrogen dioxide (NO2),Maine,2018,4.566278925944936
42602,Nitrogen dioxide (NO2),Maine,2019,4.141069434084485
42602,Nitrogen dioxide (NO2),Maine,2020,5.1002709487403
42602,Nitrogen dioxide (NO2),Maine,2021,4.29636737979332
42602,Nitrogen dioxide (NO2),Maine,2022,4.438651241965491
42602,Nitrogen dioxide (NO2),Maine,2023,3.768258336165807
42602,Nitrogen dioxide (NO2),Maine,2024,4.53316592878833
42602,Nitrogen dioxide (NO2),Maryland,2015,10.952225514801324
42602,Nitrogen dioxide (NO2),Maryland,2016,10.582402037532901
42602,Nitrogen dioxide (NO2),Maryland,2017,9.301283072290845
42602,Nitrogen dioxide (NO2),Maryland,2018,8.836747284969801
42602,Nitrogen dioxide (NO2),Maryland,2019,8.907651697048582
42602,Nitrogen dioxide (NO2),Maryland,2020,7.999146966480243
42602,Nitrogen dioxide (NO2),Maryland,2021,8.742310135159274
42602,Nitrogen dioxide (NO2),Maryland,2022,7.74038599306779
42602,Nitrogen dioxide (NO2),Maryland,2023,7.54971275283693
42602,Nitrogen dioxide (NO2),Maryland,2024,6.725205945693627
42602,Nitrogen dioxide (NO2),Massachusetts,2015,11.107224788026397
42602,Nitrogen dioxide (NO2),Massachusetts,2016,9.654056586663442
42602,Nitrogen dioxide (NO2),Massachusetts,2017,8.767242547255494
42602,Nitrogen dioxide (NO2),Massachusetts,2018,9.376048683653877
42602,Nitrogen dioxide (NO2),Massachusetts,2019,8.783019456453355
42602,Nitrogen dioxide (NO2),Massachusetts,2020,8.281041796003574
42602,Nitrogen dioxide (NO2),Massachusetts,2021,7.941613825067193
42602,Nitrogen dioxide (NO2),Massachusetts,2022,8.58436182441009
42602,Nitrogen dioxide (NO2),Massachusetts,2023,7.865367325170772
42602,Nitrogen dioxide (NO2),Massachusetts,2024,6.948312499238972
42602,Nitrogen dioxide (NO2),Michigan,2015,12.928810485365618
42602,Nitrogen dioxide (NO2),Michigan,2016,11.925883836282111
42602,Nitrogen dioxide (NO2),Michigan,2017,11.644513328783393
42602,Nitrogen dioxide (NO2),Michigan,2018,11.367668337308192
42602,Nitrogen dioxide (NO2),Michigan,2019,13.031799840630724
42602,Nitrogen dioxide (NO2),Michigan,2020,11.152771732219728
42602,Nitrogen dioxide (NO2),Michigan,2021,12.171033827793671
42602,Nitrogen dioxide (NO2),Michigan,2022,11.786461223997765
42602,Nitrogen dioxide (NO2),Michigan,2023,12.286779317671154
42602,Nitrogen dioxide (NO2),Michigan,2024,11.202306442760804
42602,Nitrogen dioxide (NO2),Minnesota,2015,7.599498853414777
42602,Nitrogen dioxide (NO2),Minnesota,2016,7.47366252390094
42602,Nitrogen dioxide (NO2),Minnesota,2017,7.170584902558382
42602,Nitrogen dioxide (NO2),Minnesota,2018,7.781889847722889
42602,Nitrogen dioxide (NO2),Minnesota,2019,7.163769048481107
42602,Nitrogen dioxide (NO2),Minnesota,2020,6.409104667516708
42602,Nitrogen dioxide (NO2),Minnesota,2021,6.995928034790958
42602,Nitrogen dioxide (NO2),Minnesota,2022,6.838239935214105
42602,Nitrogen dioxide (NO2),Minnesota,2023,7.051609903960874
42602,Nitrogen dioxide (NO2),Minnesota,2024,6.176826949070065
42602,Nitrogen dioxide (NO2),Mississippi,2015,5.672593626576598
42602,Nitrogen dioxide (NO2),Mississippi,2016,5.695231942981896
42602,Nitrogen dioxide (NO2),Mississippi,2017,5.884605202666197
42602,Nitrogen dioxide (NO2),Mississippi,2018,3.966402912586815
42602,Nitrogen dioxide (NO2),Mississippi,2019,3.9327734264075365
42602,Nitrogen dioxide (NO2),Mississippi,2020,3.335421529035392
42602,Nitrogen dioxide (NO2),Mississippi,2021,3.443535185240685
42602,Nitrogen dioxide (NO2),Mississippi,2022,3.123606999593932
42602,Nitrogen dioxide (NO2),Mississippi,2023,3.662243767499163
42602,Nitrogen dioxide (NO2),Mississippi,2024,3.413072973309754
42602,Nitrogen dioxide (NO2),Missouri,2015,11.917896712777067
42602,Nitrogen dioxide (NO2),Missouri,2016,10.92384677745895
42602,Nitrogen dioxide (NO2),Missouri,2017,10.252039367203121
42602,Nitrogen dioxide (NO2),Missouri,2018,10.174682880033886
42602,Nitrogen dioxide (NO2),Missouri,2019,9.639983731908748
42602,Nitrogen dioxide (NO2),Missouri,2020,8.957366994495656
42602,Nitrogen dioxide (NO2),Missouri,2021,9.33191320710607
42602,Nitrogen dioxide (NO2),Missouri,2022,8.899395873258808
42602,Nitrogen dioxide (NO2),Missouri,2023,9.11191348123927
42602,Nitrogen dioxide (NO2),Missouri,2024,9.901603861164915
42602,Nitrogen dioxide (NO2),Montana,2015,1.0480822228028572
42602,Nitrogen dioxide (NO2),Montana,2016,1.2159920991976982
42602,Nitrogen dioxide (NO2),Montana,2017,1.148232950514866
42602,Nitrogen dioxide (NO2),Montana,2018,0.8895194435040886
42602,Nitrogen dioxide (NO2),Montana,2019,0.6941723794193098
42602,Nitrogen dioxide (NO2),Montana,2020,0.5488082649965522
42602,Nitrogen dioxide (NO2),Montana,2021,0.7685803329740516
42602,Nitrogen dioxide (NO2),Montana,2022,0.8753175394256201
42602,Nitrogen dioxide (NO2),Montana,2023,0.9696637112417686
42602,Nitrogen dioxide (NO2),Montana,2024,1.1184341346701514
42602,Nitrogen dioxide (NO2),Nevada,2015,14.148614331252723
42602,Nitrogen dioxide (NO2),Nevada,2016,15.776219856773233
42602,Nitrogen dioxide (NO2),Nevada,2017,16.933060605369114
42602,Nitrogen dioxide (NO2),Nevada,2018,16.594179822720964
42602,Nitrogen dioxide (NO2),Nevada,2019,15.789369266758785
42602,Nitrogen dioxide (NO2),Nevada,2020,15.588094892252935
42602,Nitrogen dioxide (NO2),Nevada,2021,14.572879180890325
42602,Nitrogen dioxide (NO2),Nevada,2022,13.15104578089231
42602,Nitrogen dioxide (NO2),Nevada,2023,12.78738035944821
42602,Nitrogen dioxide (NO2),Nevada,2024,11.393860758259336
42602,Nitrogen dioxide (NO2),New Hampshire,2015,3.4056469502672684
42602,Nitrogen dioxide (NO2),New Hampshire,2016,3.0451999505175653
42602,Nitrogen dioxide (NO2),New Hampshire,2017,2.6433433196478937
42602,Nitrogen dioxide (NO2),New Hampshire,2018,2.527541905617854
42602,Nitrogen dioxide (NO2),New Hampshire,2019,2.643723848743017
42602,Nitrogen dioxide (NO2),New Hampshire,2020,2.460908833748156
42602,Nitrogen dioxide (NO2),New Hampshire,2021,3.1339751521715464
42602,Nitrogen dioxide (NO2),New Hampshire,2022,2.0593337262694984
42602,Nitrogen dioxide (NO2),New Hampshire,2023,2.1742510703036713
42602,Nitrogen dioxide (NO2),New Hampshire,2024,2.1848977708939783
42602,Nitrogen dioxide (NO2),New Jersey,2015,15.535300006356067
42602,Nitrogen dioxide (NO2),New Jersey,2016,15.01200608231301
42602,Nitrogen dioxide (NO2),New Jersey,2017,14.027330585033813
42602,Nitrogen dioxide (NO2),New Jersey,2018,13.67128582620135
42602,Nitrogen dioxide (NO2),New Jersey,2019,14.531411876820432
42602,Nitrogen dioxide (NO2),New Jersey,2020,12.674296662069555
42602,Nitrogen dioxide (NO2),New Jersey,2021,13.10135230834891
42602,Nitrogen dioxide (NO2),New Jersey,2022,13.303083160388427
42602,Nitrogen dioxide (NO2),New Jersey,2023,13.568833701995013
42602,Nitrogen dioxide (NO2),New Jersey,2024,13.703563345069428
42602,Nitrogen dioxide (NO2),New Mexico,2015,6.694403786941235
42602,Nitrogen dioxide (NO2),New Mexico,2016,6.2914877728743255
42602,Nitrogen dioxide (NO2),New Mexico,2017,6.666839435724948
42602,Nitrogen dioxide (NO2),New Mexico,2018,6.666571939403427
42602,Nitrogen dioxide (NO2),New Mexico,2019,6.4739963543988965
42602,Nitrogen dioxide (NO2),New Mexico,2020,6.239317878512769
42602,Nitrogen dioxide (NO2),New Mexico,2021,6.487596573967462
42602,Nitrogen dioxide (NO2),New Mexico,2022,6.851183923072115
42602,Nitrogen dioxide (NO2),New Mexico,2023,6.8998527692945
42602,Nitrogen dioxide (NO2),New Mexico,2024,5.888141408846132
42602,Nitrogen dioxide (NO2),New York,2015,12.53356156289683
42602,Nitrogen dioxide (NO2),New York,2016,11.444987000608291
42602,Nitrogen dioxide (NO2),New York,2017,10.472135852106017
42602,Nitrogen dioxide (NO2),New York,2018,11.517507363042503
42602,Nitrogen dioxide (NO2),New York,2019,10.849628167497697
42602,Nitrogen dioxide (NO2),New York,2020,9.421531999433771
42602,Nitrogen dioxide (NO2),New York,2021,10.180778144768723
42602,Nitrogen dioxide (NO2),New York,2022,10.908108726010122
42602,Nitrogen dioxide (NO2),New York,2023,10.782115715358408
42602,Nitrogen dioxide (NO2),New York,2024,10.885678021109971
42602,Nitrogen dioxide (NO2),North Carolina,2015,7.838914460899501
42602,Nitrogen dioxide (NO2),North Carolina,2016,7.492617485827365
42602,Nitrogen dioxide (NO2),North Carolina,2017,7.3637734386789315
42602,Nitrogen dioxide (NO2),North Carolina,2018,7.086343981310054
42602,Nitrogen dioxide (NO2),North Carolina,2019,7.549100858960639
42602,Nitrogen dioxide (NO2),North Carolina,2020,6.314082296578578
42602,Nitrogen dioxide (NO2),North Carolina,2021,6.3385627594406895
42602,Nitrogen dioxide (NO2),North Carolina,2022,7.0116281973392285
42602,Nitrogen dioxide (NO2),North Carolina,2023,7.179213806087399
42602,Nitrogen dioxide (NO2),North Carolina,2024,6.290939537110436
42602,Nitrogen dioxide (NO2),North Dakota,2015,2.4891988729175227
42602,Nitrogen dioxide (NO2),North Dakota,2016,2.17653989723783
